SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,NAME_INCOME_TYPE,TARGET,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,AGE,YEARS_EMPLOYED
100748,291255,997382,40763,9806,66,1,Separated,Secondary,State,1,3.424428765,0.139956396,26,0
100749,36389,1290016,13427,20049,2231,1,Single,Higher,Working,1,35.45071313,0.368985133,54,6
100750,142177,733342,47550,16902,5098,1,Single,Higher,Working,1,5.157951005,0.33444228,46,13
100751,179818,1366303,21566,8883,669,0,Single,Higher,Unemployed,0,7.598254902,0.119932376,24,1
100752,142883,12461,3230,16898,4388,3,Married,Higher,Commercial,1,0.087211215,0.022605908,46,12
100753,238958,801948,7511,19435,9508,3,Married,Lower,Commercial,1,3.356020723,0.031432302,53,26
100754,258213,477501,43229,23827,1053,3,Married,Secondary,Working,1,1.849252361,0.167416048,65,2
100755,132221,1202162,27177,16376,5255,0,Separated,Lower,Commercial,0,9.092065557,0.205542236,44,14
100756,295378,1051161,5765,10606,1905,0,Married,Higher,Working,0,3.558697669,0.019517364,29,5
100757,280669,388395,21354,11744,2426,0,Single,Higher,Working,0,1.383818662,0.076082503,32,6
100758,254936,499178,24929,24165,7760,1,Married,Secondary,Commercial,0,1.958052217,0.097785327,66,21
100759,20846,236496,29820,13176,9678,0,Married,Secondary,Working,0,11.34491029,1.430490262,36,26
100760,30954,697148,47040,20433,1252,0,Widow,Higher,Commercial,0,22.522065,1.519674355,55,3
100761,264761,565315,30523,21185,6702,0,Married,Higher,Working,0,2.13518985,0.115285106,58,18
100762,157541,884979,6552,8370,10139,0,Married,Secondary,Working,0,5.617451965,0.041589174,22,27
100763,84323,178921,1627,22571,5380,2,Single,Higher,Working,0,2.121852875,0.019294854,61,14
100764,111922,678218,12989,15818,1942,1,Married,Secondary,Working,0,6.059738032,0.116054038,43,5
100765,209139,608291,14780,15882,7953,0,Separated,Lower,Working,1,2.90854886,0.070670702,43,21
100766,200448,712755,7589,13370,4419,2,Single,Incomplete Higher,Commercial,1,3.555809986,0.037860193,36,12
100767,196659,569046,35812,22393,4680,1,Widow,Secondary,State,0,2.893567037,0.182102014,61,12
100768,255659,321456,29128,19070,633,3,Married,Incomplete Higher,Working,1,1.257362346,0.113933012,52,1
100769,124537,1384390,46939,20978,10902,3,Single,Incomplete Higher,Working,1,11.11629476,0.376908067,57,29
100770,261983,1039262,39652,13009,6753,3,Separated,Secondary,Commercial,0,3.96690625,0.151353332,35,18
100771,62533,87279,28790,18383,10266,2,Married,Higher,Commercial,0,1.395727056,0.46039691,50,28
100772,283972,20434,41953,21849,7337,2,Married,Secondary,Commercial,0,0.071957799,0.147736397,59,20
100773,21917,724407,1249,19420,6091,1,Single,Higher,Commercial,0,33.05228818,0.056987726,53,16
100774,52254,445991,20309,17946,8584,4,Single,Secondary,Working,1,8.535059517,0.388659241,49,23
100775,281987,342913,26901,17381,5698,1,Widow,Secondary,Working,0,1.216059606,0.095398015,47,15
100776,67362,333821,24576,9177,4407,0,Married,Secondary,Working,0,4.955627802,0.364834773,25,12
100777,262353,88555,32508,11753,11320,3,Separated,Secondary,Working,1,0.337541404,0.123909389,32,31
100778,210455,181806,10175,20427,3837,0,Single,Incomplete Higher,Commercial,0,0.863871136,0.048347628,55,10
100779,85545,438819,26464,9661,9930,1,Single,Secondary,Working,1,5.12968613,0.309357648,26,27
100780,102180,1004430,17260,21509,5332,0,Single,Secondary,Pensioner,0,9.830005872,0.168917596,58,14
100781,107958,73803,36440,24294,3999,2,Married,Incomplete Higher,State,0,0.683626966,0.337538672,66,10
100782,25287,1486124,30546,9272,2079,1,Separated,Secondary,Pensioner,0,58.77027722,1.207972476,25,5
100783,277665,812744,41047,18003,9809,1,Married,Higher,Pensioner,0,2.927066789,0.147829219,49,26
100784,28512,753736,42430,19767,3141,0,Married,Lower,Working,0,26.43574635,1.488145342,54,8
100785,152414,704539,2987,19245,2196,2,Widow,Incomplete Higher,State,0,4.622534675,0.019597937,52,6
100786,128872,250404,26105,7282,4414,0,Married,Secondary,Working,0,1.943044261,0.202565336,19,12
100787,267754,647249,13948,18149,3128,0,Single,Secondary,Working,0,2.417327099,0.052092592,49,8
100788,113070,1356099,14026,12874,2836,0,Widow,Lower,State,0,11.99344654,0.12404705,35,7
100789,99767,22297,3773,17135,9154,1,Married,Secondary,Working,1,0.223490733,0.037818116,46,25
100790,117829,793443,46927,12882,1676,0,Single,Secondary,Unemployed,0,6.733851599,0.398263585,35,4
100791,62078,1173810,10878,21683,9537,2,Single,Secondary,Commercial,0,18.90863108,0.175231161,59,26
100792,103524,573302,43946,12788,5163,2,Married,Secondary,State,0,5.537865616,0.424500599,35,14
100793,247645,934242,11377,13653,1279,1,Married,Higher,Working,0,3.772504997,0.045940762,37,3
100794,32219,1232146,8347,14610,1305,0,Single,Higher,Commercial,0,38.24283808,0.259070735,40,3
100795,282379,788152,34776,10137,7078,0,Single,Lower,Working,0,2.79111407,0.123153634,27,19
100796,147309,802552,4783,8452,7608,1,Married,Higher,State,1,5.448085317,0.032469163,23,20
100797,159639,1338572,5298,17940,8817,0,Separated,Secondary,Working,0,8.384993642,0.033187379,49,24
100798,216513,1394959,5668,9496,8833,1,Married,Secondary,Commercial,0,6.442841769,0.026178567,26,24
100799,268320,1447721,21671,21943,9003,0,Single,Lower,Working,0,5.39550164,0.080765504,60,24
100800,156487,516603,35820,20572,5479,0,Single,Secondary,Working,1,3.301251861,0.228900803,56,15
100801,187231,620863,35484,24598,8773,1,Single,Secondary,Working,0,3.316026726,0.189519898,67,24
100802,63925,1048659,34078,16395,5436,1,Single,Incomplete Higher,Working,0,16.40452092,0.533093469,44,14
100803,157023,512365,48159,9239,1656,2,Married,Higher,Commercial,0,3.262993319,0.306700292,25,4
100804,107388,1202086,21922,24133,2080,0,Married,Secondary,Working,0,11.19385779,0.204138265,66,5
100805,28007,1233163,35028,11221,9976,0,Married,Incomplete Higher,Working,0,44.03052808,1.250687328,30,27
100806,277802,1489209,46925,9845,11671,0,Married,Lower,Working,1,5.360684948,0.168915271,26,31
100807,78596,1027788,21316,16790,9514,0,Single,Secondary,Working,0,13.07684869,0.271209731,46,26
100808,275266,833791,12460,24636,10845,0,Married,Incomplete Higher,Working,0,3.029037367,0.045265307,67,29
100809,35524,365890,17968,9634,1918,0,Married,Secondary,State,1,10.29979732,0.505798897,26,5
100810,175002,754122,31266,18429,7523,1,Married,Higher,Working,0,4.309219323,0.178660815,50,20
100811,145501,650194,31209,8037,9815,1,Single,Incomplete Higher,Working,0,4.468656573,0.214493371,22,26
100812,168056,206260,25000,10983,4914,0,Married,Lower,Working,0,1.227328986,0.148759937,30,13
100813,34060,782881,15011,18532,9683,0,Single,Secondary,Working,0,22.98534938,0.440722255,50,26
100814,234057,838525,3866,20850,8379,1,Single,Secondary,Working,0,3.582567494,0.016517344,57,22
100815,210279,1484018,48133,11935,7509,0,Widow,Secondary,Working,0,7.057376153,0.228900651,32,20
100816,226118,1256775,6898,20863,9489,2,Widow,Higher,State,1,5.558049337,0.030506196,57,25
100817,180359,381794,19395,12764,4158,0,Single,Secondary,Working,1,2.116855826,0.107535526,34,11
100818,59711,941197,40019,8164,3359,3,Single,Secondary,Working,1,15.76253957,0.670211519,22,9
100819,163026,388100,38707,12847,2454,1,Married,Secondary,Working,0,2.380601867,0.237428386,35,6
100820,238134,120598,5006,11167,4152,1,Single,Secondary,Commercial,0,0.506429153,0.021021778,30,11
100821,122974,255100,35393,23619,6596,1,Married,Secondary,Unemployed,0,2.074422236,0.287808805,64,18
100822,169646,787877,11956,16846,6607,5,Single,Incomplete Higher,Working,0,4.644241538,0.070476168,46,18
100823,170168,713521,31663,23533,10707,0,Single,Secondary,Unemployed,1,4.193038644,0.186069061,64,29
100824,87728,781676,7078,11561,9535,2,Married,Secondary,Working,0,8.910222506,0.080681196,31,26
100825,185088,138241,30631,7736,706,1,Widow,Incomplete Higher,Working,1,0.74689337,0.165494251,21,1
100826,31246,1206700,31140,12994,1959,0,Single,Higher,Working,0,38.61934328,0.996607566,35,5
100827,112263,1258499,42691,21851,8825,1,Married,Secondary,Working,0,11.21027409,0.380276672,59,24
100828,31302,13036,4961,17108,4151,0,Single,Secondary,Working,0,0.416459012,0.158488276,46,11
100829,61157,950238,30277,8864,609,0,Single,Higher,Working,0,15.5376817,0.495070066,24,1
100830,74917,1207821,42574,23832,2575,0,Separated,Secondary,Working,1,16.12212181,0.568282232,65,7
100831,243810,988825,32417,12644,2371,1,Married,Higher,Working,1,4.055719618,0.132960092,34,6
100832,116646,207747,23484,21871,456,1,Married,Secondary,Working,0,1.781004064,0.201327092,59,1
100833,287552,548088,19103,9968,3556,1,Married,Secondary,Working,0,1.906048297,0.066433202,27,9
100834,79379,1341092,30345,22474,3790,2,Widow,Secondary,Pensioner,0,16.89479585,0.382279948,61,10
100835,45053,1377236,47326,13941,9241,2,Widow,Higher,Working,0,30.56924067,1.05045169,38,25
100836,151994,855350,40454,21484,6745,0,Single,Incomplete Higher,Commercial,0,5.627524771,0.266155243,58,18
100837,118723,937477,2587,14614,3586,2,Single,Secondary,Commercial,1,7.896338536,0.021790218,40,9
100838,71356,1386875,43571,21445,11998,0,Married,Higher,Working,0,19.43599697,0.610614384,58,32
100839,292933,760600,22031,8988,3870,3,Married,Secondary,Working,0,2.596498175,0.075208324,24,10
100840,52154,1113076,27212,10843,10741,1,Separated,Secondary,Working,1,21.34210224,0.521762473,29,29
100841,233942,172647,11350,19889,3810,0,Married,Incomplete Higher,Working,0,0.737990613,0.048516299,54,10
100842,284480,241527,19816,18248,7677,2,Separated,Secondary,Working,0,0.849012233,0.069656918,49,21
100843,52265,440477,21288,8171,6227,1,Single,Incomplete Higher,Working,0,8.427762365,0.407308907,22,17
100844,263322,557004,30432,18636,9432,2,Widow,Higher,Working,0,2.115296101,0.115569531,51,25
100845,194944,1450028,45222,21374,10115,0,Married,Incomplete Higher,Pensioner,0,7.438177118,0.231974311,58,27
100846,66197,1462640,49617,21125,4940,4,Separated,Higher,Working,0,22.09526111,0.749535477,57,13
100847,174782,7352,7837,19503,4156,0,Single,Secondary,Commercial,1,0.042063828,0.044838713,53,11
100848,180558,138004,35217,9021,5889,0,Married,Secondary,Working,1,0.764319498,0.195045359,24,16
100849,91907,867881,21884,13471,2509,1,Married,Secondary,Pensioner,1,9.443034807,0.238110264,36,6
100850,222967,791261,6454,8355,9662,0,Married,Secondary,Working,0,3.548780761,0.028945988,22,26
100851,252604,1402556,10424,11618,2732,2,Married,Secondary,Working,1,5.552390303,0.041266172,31,7
100852,84772,665858,37885,20975,8242,2,Separated,Secondary,Pensioner,0,7.854692587,0.446904638,57,22
100853,146108,736478,42637,14542,627,1,Married,Lower,Commercial,0,5.04064117,0.291818381,39,1
100854,34382,55098,44618,11156,7190,0,Married,Secondary,Working,0,1.602524577,1.29771392,30,19
100855,104291,986890,19412,20825,2861,0,Single,Higher,Working,0,9.462849143,0.186133032,57,7
100856,154828,379313,48111,15826,5209,1,Widow,Incomplete Higher,State,0,2.449899243,0.310738368,43,14
100857,167550,669929,40613,21557,4829,3,Married,Incomplete Higher,State,0,3.998382572,0.242393315,59,13
100858,252050,252199,21142,14275,70,0,Married,Secondary,Working,1,1.000591153,0.083880183,39,0
100859,150330,131060,38392,24307,9269,0,Single,Secondary,Working,0,0.87181534,0.25538482,66,25
100860,91315,1241530,9848,16653,11131,1,Married,Secondary,Commercial,1,13.59612331,0.107846466,45,30
100861,34153,135544,14136,13220,6834,0,Single,Secondary,Working,0,3.968728955,0.413902146,36,18
100862,96325,529628,1589,11159,11907,1,Single,Secondary,Commercial,0,5.498344147,0.016496237,30,32
100863,260773,704309,21908,10746,9013,1,Married,Incomplete Higher,Working,0,2.700850932,0.084011765,29,24
100864,75318,611590,7509,10979,2033,0,Single,Secondary,Unemployed,0,8.120104092,0.099697284,30,5
100865,96077,984947,41461,11632,1548,0,Single,Higher,State,0,10.25164191,0.431539286,31,4
100866,153515,752028,43222,19276,3373,1,Married,Lower,Commercial,0,4.898726509,0.281549034,52,9
100867,226988,472243,45476,23593,7053,3,Single,Secondary,Working,0,2.08047562,0.200345393,64,19
100868,145885,529426,46710,16968,5349,1,Married,Secondary,Working,0,3.629063989,0.320183706,46,14
100869,37368,398574,10968,10428,5021,2,Single,Higher,Working,1,10.66618497,0.293513166,28,13
100870,166400,473466,3462,7206,5206,1,Married,Secondary,Commercial,0,2.845348558,0.020805288,19,14
100871,208014,876808,10460,17606,5476,0,Married,Higher,Commercial,0,4.215139366,0.050285077,48,15
100872,111751,161951,34783,8065,8856,0,Married,Secondary,Working,1,1.449212982,0.311254485,22,24
100873,250203,872964,10275,13414,8413,1,Single,Incomplete Higher,Commercial,0,3.489022913,0.041066654,36,23
100874,190987,847210,29677,12074,11924,0,Single,Secondary,State,1,4.435956374,0.155387539,33,32
100875,231951,567060,14269,24003,2993,1,Single,Secondary,Working,1,2.444740484,0.061517303,65,8
100876,215716,1112054,1406,10610,3041,1,Married,Higher,Working,1,5.15517625,0.006517829,29,8
100877,80279,556050,8384,18901,5447,0,Separated,Secondary,State,0,6.92646894,0.10443578,51,14
100878,20126,1197931,23553,11491,123,1,Single,Secondary,Working,0,59.52156415,1.170277253,31,0
100879,47632,699780,25366,19510,3703,1,Single,Secondary,Commercial,0,14.69138394,0.532541149,53,10
100880,216382,847000,45036,19384,5306,1,Single,Secondary,Working,0,3.914373654,0.208131915,53,14
100881,129945,876522,18369,9042,9127,2,Married,Higher,Unemployed,0,6.745330717,0.141359806,24,25
100882,270869,848601,12795,22752,8654,1,Married,Higher,Working,0,3.132883423,0.047236856,62,23
100883,237138,604253,5485,7768,4976,1,Married,Higher,Working,1,2.548107009,0.023129992,21,13
100884,195399,182912,42669,14252,8852,1,Widow,Higher,Working,0,0.936094862,0.218368569,39,24
100885,154869,180767,3618,14486,660,2,Married,Secondary,Working,1,1.167225203,0.02336168,39,1
100886,198954,241281,31143,16305,2343,2,Single,Secondary,Working,1,1.21274767,0.156533671,44,6
100887,164790,89754,30425,16930,1221,0,Single,Higher,Working,0,0.544656836,0.184628922,46,3
100888,54560,607276,23673,16106,11756,1,Married,Incomplete Higher,Unemployed,0,11.13042522,0.433889296,44,32
100889,152717,512732,10603,8302,9375,2,Married,Secondary,Pensioner,0,3.357399635,0.069429075,22,25
100890,198595,155023,40696,9877,8151,1,Married,Secondary,Working,1,0.780598706,0.20491956,27,22
100891,144085,85388,6368,22624,2403,0,Married,Secondary,Commercial,0,0.59262241,0.044196134,61,6
100892,120158,244779,5621,20622,2827,0,Married,Higher,Working,0,2.037142762,0.046780073,56,7
100893,204245,883453,15719,13818,4263,1,Widow,Higher,State,0,4.325457172,0.076961492,37,11
100894,188502,909850,30227,24426,3667,0,Married,Secondary,Commercial,1,4.826739239,0.160353736,66,10
100895,162766,211846,44894,11670,11108,1,Married,Higher,Working,1,1.301537176,0.275819274,31,30
100896,77545,699335,8566,16051,6513,0,Single,Secondary,State,0,9.018440905,0.110464891,43,17
100897,33224,1040354,13306,19330,4749,0,Married,Secondary,Commercial,0,31.31332771,0.400493619,52,13
100898,60738,1185788,25042,18433,4690,1,Separated,Incomplete Higher,Working,0,19.52300043,0.412295433,50,12
100899,200760,793140,16086,12284,9601,0,Married,Secondary,Pensioner,0,3.950687388,0.080125523,33,26
100900,259690,1466387,18387,18883,7360,2,Married,Secondary,Pensioner,1,5.646682583,0.070803651,51,20
100901,159649,1212956,28042,17163,9040,0,Married,Lower,Working,1,7.597642328,0.175647827,47,24
100902,28070,1098365,24888,8413,1609,1,Single,Incomplete Higher,Commercial,1,39.12949768,0.886640542,23,4
100903,146161,31086,27514,10469,4675,0,Married,Higher,Unemployed,0,0.212683274,0.18824447,28,12
100904,28666,1332579,19323,16502,10531,0,Single,Secondary,Working,0,46.48639503,0.674073816,45,28
100905,157855,536972,19019,20891,1108,1,Separated,Secondary,Working,0,3.401678756,0.120483988,57,3
100906,61914,1144664,10890,7894,803,1,Widow,Incomplete Higher,Working,0,18.48796718,0.175889137,21,2
100907,221579,399423,41863,11479,8626,1,Single,Higher,Pensioner,0,1.802621187,0.188930359,31,23
100908,147738,595381,46487,16280,3153,1,Single,Incomplete Higher,Commercial,1,4.029978746,0.314658382,44,8
100909,266965,1214337,11283,20107,1040,1,Married,Secondary,Working,0,4.54867492,0.042263967,55,2
100910,238967,840083,19279,8273,3766,4,Married,Secondary,Unemployed,1,3.515477032,0.080676411,22,10
100911,114270,1178650,47999,16600,1497,0,Single,Lower,Commercial,0,10.31460576,0.420049007,45,4
100912,286901,894497,23908,10394,4077,1,Married,Higher,Pensioner,0,3.11778976,0.083331881,28,11
100913,39097,135351,48466,14861,6878,1,Married,Secondary,Working,0,3.461928025,1.239634755,40,18
100914,161467,43635,38952,7697,2148,4,Single,Secondary,Working,0,0.270240978,0.241238148,21,5
100915,167313,978619,36170,22956,6613,0,Widow,Secondary,Commercial,0,5.849031456,0.216181648,62,18
100916,178768,1148647,38663,8198,4369,0,Separated,Secondary,Working,1,6.425350175,0.216274725,22,11
100917,266726,1000909,45172,7517,4774,0,Married,Secondary,Commercial,0,3.752573802,0.169357318,20,13
100918,66163,869950,48929,21608,6892,3,Widow,Secondary,State,1,13.14858758,0.739522089,59,18
100919,39816,1421953,10343,14328,9776,0,Single,Higher,Working,1,35.71310528,0.259769942,39,26
100920,253619,895083,11637,10556,9890,0,Single,Secondary,State,0,3.529242683,0.045883786,28,27
100921,175989,602093,35724,18216,11043,0,Single,Lower,Working,1,3.421196779,0.20298996,49,30
100922,116731,426280,40791,7071,4854,0,Married,Secondary,Working,0,3.651814856,0.349444449,19,13
100923,172638,914245,30134,23930,11440,1,Separated,Higher,Working,1,5.295734427,0.174550215,65,31
100924,226524,346207,47830,23150,2478,0,Married,Secondary,Working,0,1.528345782,0.211147605,63,6
100925,82823,1318174,48101,12610,4587,0,Widow,Higher,Working,0,15.91555486,0.580768627,34,12
100926,171878,1336598,4907,22061,10688,1,Married,Lower,State,0,7.776434448,0.02854932,60,29
100927,226592,1235746,34575,14905,10179,1,Married,Incomplete Higher,Commercial,0,5.453617074,0.152587029,40,27
100928,21759,198226,47799,8699,806,1,Married,Higher,Working,1,9.110069397,2.196746174,23,2
100929,277164,1197639,5827,17806,405,2,Single,Secondary,Commercial,1,4.321048188,0.021023654,48,1
